edge_id,source_node,destination_node,weight
4300,965,599,9
4301,704,1218,99
4302,242,1272,82
4303,342,816,54
4304,810,895,7
4305,1539,1562,61
4306,1258,725,92
4307,1081,1849,5
4308,470,337,17
4309,358,968,88
4310,1929,342,96
4311,591,1182,11
4312,1152,1339,63
4313,180,1180,69
4314,1265,239,71
4315,282,1208,61
4316,359,202,96
4317,1064,1519,24
4318,1450,43,93
4319,1202,412,26
4320,1022,1756,86
4321,1297,1346,44
4322,152,244,41
4323,1088,1146,27
4324,889,1047,31
4325,1693,766,40
4326,1444,973,30
4327,1745,1126,23
4328,601,1815,65
4329,923,791,61
4330,1560,238,29
4331,1840,1668,43
4332,1092,1001,87
4333,1639,1011,11
4334,1644,1812,11
4335,1211,1664,37
4336,442,149,72
4337,652,998,54
4338,176,1779,22
4339,482,1320,59
4340,1802,1553,22
4341,1132,586,77
4342,1910,950,53
4343,231,107,92
4344,885,901,92
4345,536,1137,8
4346,974,636,17
4347,1391,174,38
4348,969,748,44
4349,1918,1093,86
4350,1279,1258,26
4351,484,1066,94
4352,183,1286,94
4353,1551,107,94
4354,1093,1817,90
4355,1565,416,70
4356,1677,227,9
4357,1846,912,53
4358,367,772,41
4359,1486,1146,65
4360,928,820,67
4361,111,614,39
4362,1824,921,58
4363,891,1064,35
4364,28,210,50
4365,185,36,82
4366,18,1214,5
4367,424,79,58
4368,1378,1521,74
4369,788,1528,65
4370,1796,1152,22
4371,403,897,65
4372,1694,637,9
4373,600,694,84
4374,268,329,44
4375,1213,1543,8
4376,1745,501,65
4377,847,425,80
4378,643,462,23
4379,516,1440,83
4380,1925,678,81
4381,35,1332,31
4382,786,258,49
4383,1887,640,77
4384,1761,194,85
4385,1858,225,78
4386,1078,736,26
4387,24,780,91
4388,804,534,17
4389,1670,1587,48
4390,1856,508,51
4391,1332,1746,39
4392,421,1908,18
4393,1665,1492,26
4394,1836,1793,74
4395,1893,1103,92
4396,1866,1824,77
4397,132,97,9
4398,151,490,99
4399,500,519,56
4400,1917,297,87
4401,1788,1732,66
4402,1281,519,40
4403,204,760,61
4404,1669,772,45
4405,1962,1241,20
4406,1877,423,28
4407,1159,337,14
4408,33,1537,80
4409,1317,1829,61
4410,467,761,24
4411,1740,1484,14
4412,545,127,52
4413,616,80,31
4414,513,914,53
4415,412,967,80
4416,1087,643,97
4417,1837,1323,57
4418,1556,465,83
4419,878,1426,28
4420,193,1481,44
4421,1682,1933,34
4422,1303,654,69
4423,834,91,97
4424,1485,1569,71
4425,250,1075,34
4426,1904,1640,28
4427,1520,134,10
4428,157,446,88
4429,1463,34,89
4430,797,645,44
4431,224,623,25
4432,341,379,46
4433,1214,1461,83
4434,1928,653,75
4435,1438,751,73
4436,943,395,59
4437,555,1331,51
4438,943,1755,97
4439,455,440,44
4440,865,1815,27
4441,938,1260,75
4442,1645,1769,95
4443,235,1449,30
4444,345,110,76
4445,1242,1665,33
4446,2,211,54
4447,614,1919,88
4448,1014,1806,99
4449,524,653,85
4450,508,1458,88
4451,450,957,73
4452,304,1213,59
4453,133,1199,80
4454,383,1126,27
4455,1027,1689,69
4456,1760,704,16
4457,1077,669,10
4458,570,502,42
4459,496,76,47
4460,239,514,92
4461,1721,1047,8
4462,1217,1868,85
4463,848,1165,65
4464,923,762,54
4465,918,1467,32
4466,503,773,21
4467,1445,168,28
4468,8,533,35
4469,1604,95,84
4470,36,1185,91
4471,1536,225,29
4472,1899,1950,7
4473,404,1868,11
4474,1031,773,41
4475,1534,1357,13
4476,852,1706,98
4477,740,1785,38
4478,166,719,56
4479,1310,1270,24
4480,283,161,97
4481,1280,541,46
4482,709,943,33
4483,121,833,90
4484,509,1138,12
4485,1399,506,20
4486,152,1755,20
4487,326,677,24
4488,1988,730,85
4489,237,126,96
4490,1216,324,98
4491,881,494,91
4492,1649,765,46
4493,97,1847,49
4494,1174,1042,85
4495,1303,1456,70
4496,489,331,13
4497,1935,1117,89
4498,1544,382,65
4499,1250,411,19
4500,293,549,93
4501,1671,764,43
4502,1741,286,14
4503,176,257,40
4504,1006,765,43
4505,1728,225,97
4506,1023,1294,71
4507,1130,1442,91
4508,764,364,77
4509,549,159,59
4510,1270,902,38
4511,788,1841,44
4512,681,884,22
4513,1217,962,60
4514,917,1102,41
4515,490,170,70
4516,398,1844,6
4517,589,872,33
4518,339,1923,33
4519,1210,260,84
4520,1579,878,83
4521,1622,1157,48
4522,1124,860,49
4523,56,1499,67
4524,132,681,52
4525,1002,1984,48
4526,614,328,90
4527,14,670,67
4528,530,726,6
4529,13,1948,85
4530,669,235,60
4531,1134,168,73
4532,677,1073,68
4533,1463,1305,11
4534,768,1429,44
4535,1923,1086,83
4536,1041,227,5
4537,1366,803,95
4538,1161,63,44
4539,1974,1371,49
4540,547,1940,7
4541,471,181,75
4542,911,82,84
4543,136,1650,92
4544,256,1757,5
4545,803,1969,73
4546,1283,98,35
4547,916,651,29
4548,581,1385,61
4549,1745,1185,37
4550,1888,1374,62
4551,1896,1871,84
4552,707,544,33
4553,1360,1003,49
4554,1660,1499,29
4555,72,817,93
4556,888,837,77
4557,1080,847,52
4558,427,1155,28
4559,994,1492,27
4560,1921,164,55
4561,792,790,79
4562,1500,778,70
4563,602,850,25
4564,1661,979,95
4565,616,1346,46
4566,376,1232,53
4567,1453,177,29
4568,86,861,7
4569,1640,64,71
4570,810,1848,43
4571,511,121,55
4572,992,1746,88
4573,1523,357,62
4574,1012,1409,5
4575,1821,1076,95
4576,350,1,50
4577,778,1020,41
4578,772,1559,75
4579,722,1171,85
4580,925,1562,54
4581,478,1293,53
4582,1259,1212,18
4583,1777,36,45
4584,140,152,21
4585,1233,1149,7
4586,788,1799,34
4587,1759,900,62
4588,1402,1351,30
4589,682,1768,42
4590,668,956,41
4591,1013,734,35
4592,962,910,84
4593,1588,949,99
4594,1051,1313,72
4595,1136,1433,88
4596,485,1152,19
4597,75,1456,55
4598,905,1361,9
4599,353,1505,26
4600,1800,1610,35
4601,414,124,70
4602,504,395,26
4603,1116,200,83
4604,1646,1284,75
4605,1547,1296,92
4606,1302,994,55
4607,347,537,83
4608,606,98,36
4609,1070,1328,73
4610,1176,1582,23
4611,1173,710,6
4612,26,35,9
4613,375,1586,43
4614,1264,1907,87
4615,991,1728,84
4616,1142,713,11
4617,561,385,16
4618,39,1477,65
4619,1914,1762,55
4620,55,1068,60
4621,679,1865,66
4622,843,352,63
4623,1085,1739,73
4624,1983,1594,6
4625,1330,580,48
4626,808,1309,10
4627,676,1019,55
4628,275,175,7
4629,1721,456,58
4630,214,1719,97
4631,616,1217,16
4632,1520,896,96
4633,910,789,62
4634,1713,916,73
4635,448,1921,17
4636,1547,949,9
4637,1670,37,60
4638,1771,1326,67
4639,590,1011,65
4640,1383,1064,60
4641,663,1801,53
4642,1672,1313,78
4643,1800,355,22
4644,819,964,22
4645,913,1483,36
4646,917,564,8
4647,661,1094,75
4648,139,241,42
4649,1208,1682,42
4650,884,63,83
4651,109,1566,76
4652,810,1547,66
4653,1867,1431,78
4654,1463,659,48
4655,567,106,44
4656,1836,687,96
4657,1563,39,76
4658,1410,536,26
4659,622,1772,52
4660,1645,1248,66
4661,783,1999,82
4662,216,153,10
4663,125,272,51
4664,110,1594,82
4665,1416,162,31
4666,314,1890,28
4667,856,766,64
4668,7,250,63
4669,1396,1293,18
4670,1502,678,47
4671,399,1335,75
4672,1374,444,9
4673,1147,1446,90
4674,612,1689,33
4675,1977,59,22
4676,1638,1100,32
4677,1620,347,46
4678,1339,64,19
4679,1327,1724,35
4680,14,156,40
4681,1223,1899,91
4682,1432,1681,10
4683,1495,1152,65
4684,915,754,53
4685,844,1157,64
4686,797,222,39
4687,937,520,90
4688,1392,1587,88
4689,31,878,19
4690,857,1387,22
4691,1668,1241,61
4692,273,1765,5
4693,749,1716,20
4694,513,1569,19
4695,819,1179,73
4696,1654,1955,43
4697,202,569,16
4698,1476,669,48
4699,571,109,44
4700,1832,661,91
4701,1073,1932,25
4702,394,655,9
4703,503,235,83
4704,1612,1069,29
4705,1342,1180,93
4706,1826,1508,7
4707,1781,723,17
4708,1190,1132,9
4709,1053,993,90
4710,56,860,11
4711,73,1971,82
4712,264,415,65
4713,1155,1936,15
4714,1267,1690,35
4715,161,866,92
4716,638,1647,20
4717,665,361,90
4718,1957,359,96
4719,542,937,55
4720,480,1223,37
4721,1712,531,77
4722,1998,1433,60
4723,1561,290,41
4724,949,452,72
4725,1706,293,21
4726,860,1255,85
4727,701,425,5
4728,829,83,96
4729,1386,1147,79
4730,453,1529,18
4731,829,1296,99
4732,75,396,88
4733,1590,683,35
4734,1177,1947,14
4735,1186,1310,52
4736,1043,229,5
4737,1401,952,31
4738,1913,1905,89
4739,1214,713,96
4740,1464,1556,70
4741,278,1220,65
4742,678,1586,94
4743,709,1866,61
4744,404,419,46
4745,1155,1127,13
4746,1473,849,91
4747,595,1490,83
4748,1843,229,81
4749,1376,44,9
4750,316,1312,81
4751,108,1711,16
4752,36,1479,65
4753,1983,64,22
4754,1650,1144,41
4755,408,1736,74
4756,74,1998,88
4757,840,899,98
4758,1177,1959,17
4759,1452,460,97
4760,347,1899,26
4761,557,1434,76
4762,1179,1405,75
4763,1223,1651,32
4764,1975,118,36
4765,975,878,74
4766,681,1015,54
4767,120,1499,58
4768,1183,505,51
4769,1364,1893,70
4770,1174,1758,65
4771,1059,1494,18
4772,991,69,70
4773,644,1111,81
4774,772,995,36
4775,312,1582,51
4776,119,1676,5
4777,1075,1311,68
4778,729,1647,7
4779,1294,327,88
4780,1779,1638,45
4781,1348,181,45
4782,1772,270,6
4783,1353,667,65
4784,384,86,65
4785,138,852,92
4786,664,1786,49
4787,1334,1854,65
4788,778,87,9
4789,234,871,83
4790,1649,1289,76
4791,1624,1622,63
4792,1331,936,37
4793,631,1089,78
4794,501,1843,86
4795,1020,1969,42
4796,17,1730,33
4797,1806,1233,40
4798,33,1927,77
4799,1878,796,21
4800,1341,1664,19
4801,501,1609,30
4802,1885,1795,67
4803,1216,117,49
4804,328,832,60
4805,1384,1393,43
4806,1870,919,51
4807,172,1903,52
4808,1279,1403,60
4809,1678,857,64
4810,1675,628,10
4811,686,1088,70
4812,1633,25,63
4813,56,603,45
4814,410,1516,21
4815,1213,1008,71
4816,1977,1683,27
4817,1362,1364,39
4818,1571,1658,79
4819,899,1772,12
4820,1492,975,23
4821,1073,164,80
4822,1503,720,56
4823,1285,1157,96
4824,168,1057,42
4825,730,1310,21
4826,1861,232,79
4827,1170,1128,11
4828,1277,1985,9
4829,527,346,12
4830,1702,63,62
4831,1857,1655,38
4832,562,691,88
4833,766,526,20
4834,88,1439,49
4835,336,886,72
4836,455,7,36
4837,1321,599,53
4838,1356,1689,22
4839,808,913,11
4840,1972,1434,64
4841,1965,65,25
4842,1938,412,16
4843,1990,1212,9
4844,817,1814,34
4845,1638,342,42
4846,956,388,55
4847,190,1738,10
4848,1389,581,40
4849,1951,1535,91
4850,517,1110,5
4851,672,1358,41
4852,1796,657,95
4853,1516,1888,47
4854,782,1242,93
4855,1598,392,60
4856,667,1828,59
4857,213,1646,80
4858,1016,305,27
4859,1468,1908,58
4860,1955,366,98
4861,737,1784,38
4862,178,771,67
4863,284,1461,26
4864,1878,33,30
4865,553,1172,14
4866,1498,879,95
4867,875,665,38
4868,1498,1394,27
4869,200,1569,64
4870,1511,1825,32
4871,1473,1595,78
4872,990,286,26
4873,1434,1794,36
4874,1949,1747,47
4875,1196,1318,52
4876,1057,275,14
4877,195,361,62
4878,1022,1446,12
4879,481,1911,10
4880,831,1817,33
4881,1507,1759,17
4882,91,1634,95
4883,585,1231,24
4884,311,352,44
4885,1070,875,60
4886,1194,478,43
4887,607,611,63
4888,331,1956,42
4889,68,1976,84
4890,449,1218,40
4891,54,47,8
4892,209,836,78
4893,1244,1569,10
4894,1849,913,53
4895,337,639,13
4896,1007,478,70
4897,1421,989,37
4898,454,215,86
4899,1914,434,25
4900,828,864,92
4901,579,1392,63
4902,1942,36,21
4903,1665,1260,66
4904,745,1810,43
4905,641,761,94
4906,1126,1983,30
4907,733,55,8
4908,211,829,76
4909,1074,832,49
4910,188,129,8
4911,14,1827,56
4912,1981,627,61
4913,76,807,90
4914,610,1629,20
4915,696,527,30
4916,1157,141,63
4917,1754,1063,7
4918,1061,1156,33
4919,1512,1769,19
4920,244,290,38
4921,704,1375,41
4922,1688,152,85
4923,21,1018,53
4924,74,1291,16
4925,1289,1747,46
4926,1097,882,58
4927,946,1374,6
4928,36,85,20
4929,1333,1710,31
4930,1629,489,78
4931,320,928,84
4932,1615,1033,20
4933,510,1583,23
4934,1169,696,98
4935,1762,901,62
4936,1378,1242,8
4937,645,1002,55
4938,357,567,88
4939,1110,263,99
4940,1132,1706,58
4941,546,1330,53
4942,1068,303,19
4943,651,318,82
4944,1231,1245,30
4945,910,961,8
4946,1498,1259,90
4947,1232,753,8
4948,92,249,50
4949,92,1555,76
4950,835,1674,93
4951,300,1906,34
4952,1420,1219,92
4953,1515,69,90
4954,786,535,20
4955,1978,940,41
4956,1005,731,35
4957,1000,1081,24
4958,790,730,65
4959,209,1206,71
4960,1389,741,77
4961,1462,697,57
4962,1401,1711,21
4963,618,38,21
4964,1573,849,77
4965,1094,882,58
4966,996,1596,51
4967,155,1809,32
4968,1477,1642,89
4969,1972,520,37
4970,1859,1243,35
4971,1454,1359,25
4972,81,1112,67
4973,1231,213,70
4974,219,982,16
4975,309,793,54
4976,796,875,99
4977,1310,589,53
4978,1293,1428,64
4979,28,350,84
4980,1287,1430,66
4981,150,885,98
4982,1216,157,59
4983,1217,673,86
4984,536,1546,10
4985,1976,1509,81
4986,1554,923,97
4987,986,1075,24
4988,867,1078,42
4989,707,1171,87
4990,1143,519,60
4991,287,1927,41
4992,82,92,15
4993,790,1309,13
4994,948,214,15
4995,493,1783,73
4996,1827,830,36
4997,843,213,30
4998,46,617,49
4999,879,1555,59
5000,1034,1749,82
5001,960,1875,28
5002,851,770,66
5003,169,958,18
5004,524,1781,68
5005,1328,637,61
5006,83,819,92
5007,766,295,60
5008,995,1447,16
5009,898,1745,6
5010,922,516,91
5011,1509,109,5
5012,1764,765,30
5013,373,263,14
5014,185,339,59
5015,681,1987,94
5016,1484,1751,19
5017,262,403,63
5018,915,902,88
5019,119,1297,11
5020,744,1339,26
5021,300,108,82
5022,1869,430,30
5023,1416,1454,53
5024,750,682,60
5025,1760,1315,66
5026,525,741,11
5027,431,1763,77
5028,313,1004,8
5029,1393,718,72
5030,916,337,49
5031,1662,1506,30
5032,204,1386,19
5033,1422,160,30
5034,186,1329,9
5035,446,1971,29
5036,666,1782,48
5037,1215,1339,54
5038,1222,967,60
5039,940,1196,60
5040,208,1563,61
5041,1253,701,87
5042,613,1837,68
5043,1207,2,23
5044,1933,501,38
5045,19,1982,93
5046,1319,1033,62
5047,949,1114,39
5048,270,1181,56
5049,1926,348,98
5050,763,1932,69
5051,1046,1123,27
5052,1025,1686,69
5053,1723,545,78
5054,146,62,93
5055,1169,233,83
5056,1578,922,94
5057,617,1453,72
5058,705,1288,20
5059,1754,1800,87
5060,1278,1185,9
5061,883,154,10
5062,135,315,60
5063,911,1041,27
5064,1236,762,9
5065,226,820,72
5066,662,1034,61
5067,815,526,13
5068,1333,118,33
5069,597,1215,18
5070,1776,24,42
5071,1894,1088,88
5072,1519,325,55
5073,371,644,10
5074,606,707,86
5075,462,1159,24
5076,563,1589,17
5077,516,1810,76
5078,79,1886,61
5079,320,12,57
5080,1457,1989,79
5081,1899,776,13
5082,571,314,93
5083,341,136,83
5084,1871,389,20
5085,473,1381,75
5086,1283,1958,97
5087,1824,1303,54
5088,1296,1355,47
5089,374,1204,47
5090,883,1718,97
5091,543,898,45
5092,1597,1408,16
5093,1028,386,45
5094,1073,828,48
5095,102,1760,28
5096,1179,420,31
5097,1552,73,86
5098,319,470,71
5099,1565,1639,76
5100,577,386,14
5101,1838,591,73
5102,1429,822,91
5103,655,1801,54
5104,1800,1877,99
5105,283,1468,28
5106,47,764,84
5107,101,1466,53
5108,747,646,51
5109,1004,55,64
5110,137,904,10
5111,1833,835,37
5112,876,349,58
5113,548,1384,65
5114,209,1229,76
5115,1891,909,46
5116,1634,1552,45
5117,1622,1545,45
5118,1649,1672,72
5119,54,26,98
5120,1755,877,58
5121,959,1442,20
5122,1324,1630,13
5123,3,1479,70
5124,486,274,95
5125,740,1962,80
5126,53,1501,68
5127,234,1126,49
5128,1258,1507,88
5129,287,148,94
5130,946,1096,35
5131,1912,1640,26
5132,1392,1574,85
5133,1738,1613,45
5134,1418,534,24
5135,476,1135,16
5136,1812,329,14
5137,56,1654,9
5138,1538,1390,20
5139,1510,541,13
5140,1251,1731,47
5141,1304,1820,61
5142,481,838,40
5143,1231,1906,92
5144,1473,1851,44
5145,615,572,53
5146,1362,1760,39
5147,303,1365,95
5148,1483,1666,94
5149,406,385,38
5150,388,1811,94
5151,28,463,15
5152,1759,107,64
5153,1964,47,21
5154,1568,814,69
5155,390,1848,8
5156,806,1820,37
5157,1941,1665,28
5158,1516,71,90
5159,829,717,57
5160,1349,1442,60
5161,1492,1969,69
5162,930,546,97
5163,71,530,25
5164,588,1633,23
5165,1095,280,10
5166,1723,276,15
5167,228,506,92
5168,1713,1026,99
5169,867,367,63
5170,1063,1616,47
5171,1598,1321,90
5172,1088,7,41
5173,1838,875,45
5174,1673,1786,95
5175,189,1218,77
5176,1945,1165,99
5177,462,333,18
5178,388,1108,22
5179,552,1636,29
5180,1695,911,74
5181,623,702,82
5182,94,1549,74
5183,665,936,37
5184,626,1066,73
5185,65,1966,82
5186,282,502,83
5187,801,1023,38
5188,470,227,86
5189,1941,530,44
5190,550,263,84
5191,1545,724,51
5192,751,800,87
5193,333,424,58
5194,332,296,27
5195,1530,197,23
5196,1386,1745,31
5197,1591,259,29
5198,1824,1558,20
5199,912,1607,66
5200,1680,496,73
5201,1719,268,13
5202,116,26,89
5203,829,800,76
5204,1156,1246,41
5205,78,98,17
5206,986,160,92
5207,735,145,29
5208,166,1266,92
5209,1372,1359,37
5210,1300,472,26
5211,881,1028,28
5212,1384,1441,54
5213,928,1487,35
5214,800,44,91
5215,966,1372,98
5216,1677,511,77
5217,77,1819,46
5218,866,1736,8
5219,1193,1724,54
5220,36,1052,59
5221,602,1555,98
5222,1182,1,26
5223,288,64,74
5224,1085,1057,6
5225,984,828,61
5226,1444,1663,99
5227,925,677,33
5228,1013,1238,59
5229,46,770,86
5230,260,156,99
5231,1533,1662,86
5232,1570,717,46
5233,218,470,85
5234,1055,195,90
5235,465,895,56
5236,705,290,68
5237,1806,1022,85
5238,1392,1885,64
5239,578,1150,5
5240,633,1116,84
5241,1047,197,92
5242,629,1614,13
5243,59,1753,32
5244,1675,613,6
5245,355,1658,63
5246,1159,113,56
5247,1097,223,91
5248,442,743,23
5249,1722,1439,6
5250,1817,1006,79
5251,864,1592,69
5252,54,172,38
5253,971,762,47
5254,201,310,49
5255,1799,160,71
5256,515,379,21
5257,609,1997,12
5258,790,1480,53
5259,708,449,10
5260,1262,1944,96
5261,1830,1353,65
5262,312,1737,87
5263,1523,376,67
5264,1421,1176,81
5265,558,1938,5
5266,251,1214,67
5267,949,789,57
5268,1120,307,13
5269,1955,1247,22
5270,115,1461,50
5271,416,1198,40
5272,127,399,81
5273,884,1570,61
5274,1270,762,99
5275,1714,567,85
5276,765,745,72
5277,917,291,38
5278,657,1165,93
5279,1782,1340,69
5280,758,1720,20
5281,474,1388,77
5282,1421,553,28
5283,852,754,62
5284,1793,1331,65
5285,380,75,63
5286,1949,38,21
5287,1610,1014,16
5288,159,72,94
5289,1203,363,14
5290,1930,1039,71
5291,1909,1328,48
5292,572,127,48
5293,202,259,37
5294,660,1236,14
5295,1302,1904,81
5296,343,884,70
5297,283,1256,72
5298,1373,582,42
5299,195,611,27
5300,502,1111,7
5301,896,343,53
5302,101,1427,44
5303,1872,869,39
5304,1023,937,81
5305,1264,1475,80
5306,1488,692,52
5307,893,1484,40
5308,1248,21,22
5309,1731,1577,37
5310,734,1591,88
5311,1992,701,77
5312,1530,1068,40
5313,547,483,41
5314,421,1783,83
5315,899,1545,53
5316,503,1431,83
5317,1928,708,88
5318,648,1975,96
5319,1736,882,61
5320,1354,1172,90
5321,1463,1929,64
5322,482,650,90
5323,1057,1880,15
5324,1511,862,89
5325,299,164,96
5326,1115,1808,85
5327,1062,217,95
5328,849,544,13
5329,1236,1659,32
5330,1947,1979,7
5331,337,1517,32
5332,332,1930,35
5333,1473,1408,34
5334,874,511,96
5335,131,856,94
5336,863,656,37
5337,1476,1312,11
5338,729,1245,6
5339,459,176,76
5340,997,466,68
5341,1308,517,36
5342,1746,751,29
5343,322,64,69
5344,585,859,30
5345,106,921,18
5346,661,451,17
5347,3,1201,99
5348,363,1837,9
5349,956,498,81
5350,609,185,57
5351,923,1327,93
5352,1346,1134,82
5353,747,845,99
5354,1384,966,37
5355,491,423,35
5356,1937,1761,52
5357,1676,1404,99
5358,1742,735,26
5359,54,911,23
5360,1235,994,64
5361,1333,876,23
5362,1280,1253,25
5363,358,519,77
5364,41,1645,9
5365,1576,1572,58
5366,936,1290,82
5367,334,747,39
5368,1428,935,23
5369,1156,601,77
5370,1878,782,18
5371,1032,331,31
5372,1797,1309,59
5373,1852,1789,71
5374,1592,1783,11
5375,1336,267,68
5376,1845,1235,35
5377,1488,1525,60
5378,1223,634,76
5379,1598,1488,35
5380,778,1944,70
5381,1093,1308,64
5382,385,137,77
5383,1233,1579,14
5384,242,623,23
5385,72,1195,88
5386,1198,718,99
5387,1838,1193,26
5388,672,10,6
5389,128,545,21
5390,59,1277,14
5391,1214,1444,79
5392,1539,971,16
5393,288,716,39
5394,1441,1049,48
5395,1456,516,15
5396,1519,954,15
5397,202,370,64
5398,1110,1818,88
5399,1331,1383,48
5400,468,1568,25
5401,1474,62,94
5402,1259,627,69
5403,897,416,71
5404,1704,348,34
5405,97,599,38
5406,1715,467,61
5407,551,1184,17
5408,1774,75,54
5409,1026,1979,43
5410,154,315,57
5411,606,1701,37
5412,329,1584,49
5413,1909,749,5
5414,1833,1117,9
5415,1082,1150,28
5416,1065,1817,94
5417,1985,261,69
5418,1969,1793,55
5419,1904,351,6
5420,1148,1617,35
5421,365,1893,22
5422,175,1759,17
5423,86,1611,90
5424,143,1329,15
5425,1094,821,43
5426,1637,1726,86
5427,1413,1909,66
5428,801,86,6
5429,1874,1292,44
5430,315,1057,21
5431,540,1670,39
5432,640,1009,58
5433,598,1615,18
5434,554,1930,99
5435,140,740,65
5436,189,1097,48
5437,1293,1713,37
5438,291,1395,9
5439,327,1328,83
5440,305,550,92
5441,1522,107,98
5442,1510,1651,86
5443,1670,1173,45
5444,769,1271,7
5445,423,1971,32
5446,1019,1335,81
5447,87,1581,82
5448,1457,365,74
5449,177,519,8
5450,764,1628,92
5451,353,221,7
5452,1561,1670,84
5453,1323,1614,9
5454,1660,1998,52
5455,1045,200,93
5456,722,17,95
5457,1530,1902,48
5458,897,1722,96
5459,418,339,25
5460,1184,601,73
5461,1444,873,6
5462,1532,1569,64
5463,1535,1928,54
5464,1384,1819,49
5465,1261,1472,79
5466,1460,574,28
5467,729,172,37
5468,856,256,38
5469,783,1786,32
5470,1532,1924,53
5471,1354,1693,24
5472,935,1467,30
5473,237,1604,66
5474,1715,660,12
5475,790,1485,55
5476,833,989,26
5477,1268,999,61
5478,947,1166,52
5479,1457,309,60
5480,941,1186,57
5481,1964,506,35
5482,1664,412,55
5483,93,1266,7
5484,467,173,74
5485,800,1606,82
5486,1336,1789,49
5487,1298,1693,31
5488,1758,1087,12
5489,1552,1272,85
5490,698,381,91
5491,1915,140,50
5492,351,891,71
5493,335,1469,21
5494,1300,1475,74
5495,939,274,31
5496,1955,108,36
5497,1039,1176,41
5498,284,1131,43
5499,625,714,85
5500,331,570,93
5501,1575,301,42
5502,1003,670,21
5503,1702,1483,19
5504,1081,486,61
5505,480,835,39
5506,1175,1667,43
5507,1042,785,42
5508,1633,1772,97
5509,476,504,56
5510,1949,467,28
5511,1037,1722,76
5512,320,1108,32
5513,1576,139,98
5514,1410,1155,78
5515,257,649,27
5516,417,668,9
5517,431,1893,13
5518,1175,1363,66
5519,355,1908,27
5520,654,1844,64
5521,741,1939,74
5522,1546,1313,96
5523,1687,660,16
5524,1198,1285,44
5525,298,998,9
5526,1488,1148,65
5527,938,860,75
5528,848,1784,22
5529,518,1468,89
5530,521,1248,37
5531,1635,148,92
5532,735,166,34
5533,626,1256,24
5534,242,3,66
5535,424,258,5
5536,1324,559,44
5537,433,1700,61
5538,896,883,86
5539,1976,706,80
5540,1882,608,71
5541,1141,1527,14
5542,468,1712,59
5543,638,1724,38
5544,349,1630,57
5545,637,1868,72
5546,1533,1382,19
5547,1402,79,13
5548,709,978,41
5549,870,68,87
5550,432,978,80
5551,1041,420,51
5552,1618,1162,50
5553,1287,1570,99
5554,1237,218,70
5555,224,994,19
5556,508,1644,38
5557,552,669,85
5558,438,1122,18
5559,106,1646,95
5560,621,1371,51
5561,830,1184,72
5562,1604,1725,91
5563,1883,1981,17
5564,1332,1895,75
5565,1713,122,74
5566,1003,592,97
5567,1974,20,13
5568,831,1617,80
5569,1114,789,33
5570,654,1457,67
5571,242,1242,75
5572,1689,1996,48
5573,567,101,43
5574,1708,132,78
5575,1294,1855,71
5576,1386,759,82
5577,1911,641,74
5578,1436,763,76
5579,1245,1706,42
5580,841,1829,34
5581,1626,262,25
5582,1367,1541,81
5583,1404,201,42
5584,1364,438,9
5585,1182,1612,29
5586,1720,1065,12
5587,1636,1679,75
5588,405,1558,32
5589,193,1245,83
5590,492,1522,11
5591,111,146,23
5592,1552,564,12
5593,1129,1152,22
5594,406,913,68
5595,1983,1881,74
5596,1631,1791,7
5597,924,443,73
5598,1871,1036,79
5599,721,909,22
5600,1169,707,6
5601,16,1998,97
5602,1707,715,26
5603,114,1212,86
5604,967,1671,74
5605,254,910,89
5606,205,1663,85
5607,1509,447,86
5608,1192,839,34
5609,570,999,65
5610,1417,1238,96
5611,1972,47,20
5612,1462,345,68
5613,1659,277,24
5614,1212,835,30
5615,172,1255,88
5616,1016,1812,5
5617,627,1095,80
5618,688,654,62
5619,61,689,65
5620,252,1466,32
5621,474,646,90
5622,1094,50,50
5623,691,548,36
5624,1690,451,61
5625,558,1241,30
5626,936,1082,33
5627,1768,1029,92
5628,124,1092,56
5629,166,1566,68
5630,1942,1728,43
5631,869,1914,50
5632,1072,470,58
5633,263,1908,40
5634,41,1943,80
5635,128,1867,49
5636,1138,847,43
5637,1554,1312,95
5638,1561,103,92
5639,865,819,76
5640,1034,674,17
5641,1314,1770,48
5642,1223,1393,66
5643,306,1639,65
5644,1455,1449,46
5645,68,1689,16
5646,132,1939,66
5647,675,1481,70
5648,451,117,63
5649,1803,1322,61
5650,30,554,37
5651,1733,626,96
5652,1770,1061,99
5653,792,1975,76
5654,1562,1317,95
5655,1533,1973,65
5656,420,295,15
5657,181,265,42
5658,1106,1191,35
5659,1611,141,93
5660,941,1088,34
5661,1802,1170,26
5662,709,213,49
5663,40,1392,44
5664,19,1577,91
5665,399,518,71
5666,1397,814,94
5667,953,1127,41
5668,498,161,67
5669,71,423,95
5670,229,1446,30
5671,376,249,10
5672,1831,810,31
5673,338,31,59
5674,1606,608,15
5675,1281,1740,45
5676,1077,807,43
5677,1590,1542,49
5678,75,1553,78
5679,1032,545,82
5680,505,1641,37
5681,515,513,53
5682,1555,716,48
5683,438,1437,93
5684,1036,1570,40
5685,1005,793,50
5686,379,1038,7
5687,1157,1619,34
5688,274,1492,35
5689,700,1596,94
5690,602,1374,55
5691,1205,826,29
5692,100,950,26
5693,1411,1697,16
5694,166,74,93
5695,1134,57,46
5696,244,570,10
5697,883,56,82
5698,1986,1039,63
